org_type_id,org_id
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE ROY - SEC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE BAPTISTE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hôpital Notre Dame de la Nativité') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Dispensaire de Croix de fer') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MAISSADE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SELPETRE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE CINQUIEME') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='BOIS - ROUGE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Dispensaire Bassin Cave (NF)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Dispensaire Hatty (NF)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$DP ST ANTOINE DE VIEUX BOURG D'AQUIN$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE LA COLLINE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE MOUILLAGE FOUQUET') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CS Aquin') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Fond des Blancs') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Charles Pasqua') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Ste Hélène') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Clinique Santé Familiale') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE SAINT LOUIS DU SUD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP SAINTE ANNE DE SUCRERIE HENRY') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP SAINT PATRICK') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='World Vision BD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Cherette') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Carpentier') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Port Salut') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Dumont') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Coteaux') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Damassin') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE PORT-A-PIMENT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP LILIAN DE ROCHE A BATEAU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='STE ANNE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP SAINTE ANNE DE RENDEL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LES ANGLAIS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Disp. Roger Paradis') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='C.S  CAVAILLON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FLAMANDS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SUDRE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Cavaillon NDPS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Com. Bonne Fin') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hopital Lumière Bonne Fin') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CLINIQUE CITYMED CAYES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='KLINIK LA FANMY') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE CITE LUMIERE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LABORDE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISP. WORLD VISION DE CANCE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='COLETTE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LAURENT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FONFRED') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$INSTITUT D'OPHTALMOLOGIE BRENDA STRAFFORD$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SANATORIUM DES CAYES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HIC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Quatre Chemins') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LKTMBD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Bur/Enic') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Terre des Hommes') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FORSREF') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Charpentier') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE CAMP-PERRIN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='MAZENOD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MERSAN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE GUICHARD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE RHE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Dispensaire de Dominique') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hospital Ste. Anne/Camp Perrin') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISP DE MANICHE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DORY') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='MELON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='ILE A VACHE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISP. DE MAILLARD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISP.  ST JOSEPH') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FERME LEBLANC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE BERAUD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE DUCIS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Maison de Naissance') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CHANTAL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LE PRETRE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE  ST JEAN DU SUD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CARREFOUR JOUTE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE CHATEAU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE ARNIQUET') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CAL DE CORAIL / HOPITAL SAINT PIERRE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE de Moulines') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Saint Gérard de chadonnette') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Gébeau à Corail') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Sainte Claire de Corail') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE LA PROVIDENCE DE BEAUMONT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL SAINT AGNES DE BEAUMONT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE PESTEL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE DUCHITY') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE des Basses') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE Espwa de Pointe Sable') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Anse -à- Maçon') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE MEDICO - SOCIAL DE GEBEAU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE PREVILE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE SILOE DE LEON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$DISPENSAIRE STE THERESE DE L'ENFANT JESUS DE C. SANON$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MACKANDAL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HHF') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MARFRANC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='NUMERO 2') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE SAINT - HELENE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE LATIBOLIERE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL SAINT ANTOINE HAS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Sainte Famille de Bordes') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CARITAS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FOSREF JEUNES JEREMIE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE LEON COICOU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE SAINT JOSEPH DES ABRICOTS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Sidp. De Saint Victor de Abricots') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Chemen La vi de Bonbon') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HHF de Bonbon') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE ROSEAUX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE CARREFOUR - CHARLES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LOPINEAU DISPENSAIRE ST ANTOINE DE PADONNE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Bon Samaritain des Roseaux') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CMS de Gébeau à Roseaux') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MORON (NOTRE DAME DE LOURDES)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE MORON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HHF de Moron') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE BOURDON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE CHAMBELLAN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE SAINT JEAN BAPTISTE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MANDOU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Iceus Picard de Sicard') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$Sainte Helène d'Ánse  d' Hainault$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL DE LA COMMUNAUTE DAME - MARIENNE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE DESORMEAUX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE NOTRE DAME DES MALADES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE BARIADELLE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SKS Petite Rivière de Dame Marie') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SANT SANTE ESPWA AFSC - I ROIS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Saint Joseph de Carcasse') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Saint Martin de Porres') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE MOLE ST NICOLAS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FAITH MEDICAL CLINIC SENTRAIN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Mare Rouge') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Côtes de Fer (Môle St Nicolas)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Temps Perdu') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE LACOMA') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE CABARET') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE BON SECOURS DE CROIX SOVALE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE GUINAUDEE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE COMMUNAUTAIRE KA PHILIPPE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE BOUCAN PATRIOT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE ST BERNADETTE LABELLEE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE GOMBO') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DU BORD DE MER') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE GRANDE LISON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL NOTRE DAME DE LA PAIX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='La Montagne') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='La Réserve') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Raymond') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Dubois') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$Port à l’Ecu$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE SICHEM DE CAFÉ PAUL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE BAIE DE HENNE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE DUPRE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Baie de Henne') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='La Source') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Citenne Rémy') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL EVANGELIQUE DE BOMBARDOPOLIS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CLINIQUE MONT DES OLIVIERS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE  ROCHEFORT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE DESFORGES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Plate Forme') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE MEDICAL BERACA') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CLINIQUE PROFAMIL PORT-DE-PAIX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE COMMUNAUTAIRE DES TROIS RIVIERES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE POSTE METIER') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE COMMUNAUTAIRE DE BEAUCHAMPS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE PASSE CADABOIS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE SAINTE THERESE DE CALUC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE BAIE DES MOUSTIQUES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL IMMACULEE CONCEPTION (HIC)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='LA COUPE FATIMA') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE NOTRE DAME LA CROIX SAINT JOSEPH') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE SOLEIL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE NOTRE DAME DE FATIMA') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Foison') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Soleil') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Monfort') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Beaudin') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE HAUT MOUSTIQUE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL BON SAMARITIN DE BASSIN BLEU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='La Plate') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='La Brousse') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE CHAMSOLME (CHANSOLME)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE SAINT LOUIS DU NORD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE SAINT JOSEPH DE BONNEAU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE DESGRANGES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE ZABRICO') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE VILLACEAU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='NWCM') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Chamoise') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Glacis') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='La Perrière') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Jean Clair') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Gaspard') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Chaineau') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Guichard') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DP DE DITTY') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE ANSE-A-FOLEUR') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Côtes de Fer (Anse à Foleur)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL NOTRE DAME DES PALMISTES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MARE ROUGE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE AUX PLAINES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE MONTRY') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE LA VALLEE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Marie Curie') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CAL DE MADIAN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE PETITE RIVIERE DE NIPPES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE de Beraca') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE de L homond') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE BELLE RIVIERE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DISPENSAIRE DE CHALON') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='HOPITAL STE THERESE DE MIRAGOANE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE ST MICHEL DU SUD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE St Joseph de Pemerle') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CAL DE PAILLANT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE COMMUNAUTAIRE DE MUSSOTTE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE ST MARC JANETTE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CLINIQUE BETHEL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE BOUZY') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE de Etang') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE JAVEL (FERME)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE ST YVES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$HOPITAL JULES FLEURY D'ANSE A VEAU$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE DE ARNAUD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Baradères') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE PETIT TROU DE NIPPES') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE de Plaisance') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE de Gauthier Civil') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$DISPENSAIRE DE L'AZILE$$) 
